id,timestamp,insurance_type,postal_code,address,unit_apt,city,province,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,carrier_name,carrier_original_name,monthly_premium,annual_premium
4e5645d0-7d84-44ce-81d9-cb8e0f42609e,20250611_165330,H,M9C 4S5,29 Rhinestone Dr,,Etobicoke,ON,Michael Tanner,1978-06-08,2020,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,,2897308160,max_insurance,Max Insurance,217,2604
4e5645d0-7d84-44ce-81d9-cb8e0f42609e,20250611_165330,H,M9C 4S5,29 Rhinestone Dr,,Etobicoke,ON,Michael Tanner,1978-06-08,2020,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,,2897308160,sgi_canada,SGI Canada,259.58,3115
4e5645d0-7d84-44ce-81d9-cb8e0f42609e,20250611_165330,H,M9C 4S5,29 Rhinestone Dr,,Etobicoke,ON,Michael Tanner,1978-06-08,2020,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,,2897308160,square_one,Square One Insurance Services,410.73,4929
b8dcb668-5294-4852-be05-cb7d2663568c,20250611_170819,H,M9B 1L3,78 Mervyn Ave,,Etobicoke,ON,Leslie Hawkins,1995-01-13,2020,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,2,,8554654009,sgi_canada,SGI Canada,231.5,2778
b8dcb668-5294-4852-be05-cb7d2663568c,20250611_170819,H,M9B 1L3,78 Mervyn Ave,,Etobicoke,ON,Leslie Hawkins,1995-01-13,2020,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,2,,8554654009,max_insurance,Max Insurance,243.67,2924
b8dcb668-5294-4852-be05-cb7d2663568c,20250611_170819,H,M9B 1L3,78 Mervyn Ave,,Etobicoke,ON,Leslie Hawkins,1995-01-13,2020,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,2,,8554654009,square_one,Square One Insurance Services,302.72,3633
b8dcb668-5294-4852-be05-cb7d2663568c,20250611_170819,H,M9B 1L3,78 Mervyn Ave,,Etobicoke,ON,Leslie Hawkins,1995-01-13,2020,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,2,,8554654009,economical_mutual,Economical Mutual,372.83,4474
b8dcb668-5294-4852-be05-cb7d2663568c,20250611_170819,H,M9B 1L3,78 Mervyn Ave,,Etobicoke,ON,Leslie Hawkins,1995-01-13,2020,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,2,,8554654009,pembridge,Pembridge,509.67,6116
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,square_one,Square One Insurance Services,141.82,1702
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,sgi_canada,SGI Canada,201.33,2416
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,max_insurance,Max Insurance,238.17,2858
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,economical_mutual,Economical Mutual,299.33,3592
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,travelers_insurance,Travelers Insurance,352.17,4226
7c03be7f-dfc3-4695-9d35-45ed983fdfec,20250611_172407,H,M9C 2N9,87 Elmbrook Cres,,Etobicoke,ON,David Owens,1990-01-29,2013,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,,8554654009,pembridge,Pembridge,510.33,6124
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,square_one,Square One Insurance Services,88.06,1057
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,sgi_canada,SGI Canada,152.92,1835
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,gore,Gore,163.75,1965
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,travelers_insurance,Travelers Insurance,226.33,2716
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,economical_mutual,Economical Mutual,257.67,3092
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,max_insurance,Max Insurance,277.92,3335
5e16710b-6d8b-49ec-a2a4-580c63f49f79,20250611_173456,H,M9C 2N9,9 Sagamore Cres,4,Etobicoke,ON,Richard Garcia,1975-12-09,2013,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,,8554654009,pembridge,Pembridge,451.75,5421
9dbc500a-c4a2-4161-9daf-1861af44cc58,20250611_175044,H,M9C 4R3,37 Wellesworth Dr,413,Etobicoke,ON,Renee Lopez,1962-02-26,2018,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,,8554654009,square_one,Square One Insurance Services,105.23,1263
9dbc500a-c4a2-4161-9daf-1861af44cc58,20250611_175044,H,M9C 4R3,37 Wellesworth Dr,413,Etobicoke,ON,Renee Lopez,1962-02-26,2018,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,,8554654009,sgi_canada,SGI Canada,137.42,1649
9dbc500a-c4a2-4161-9daf-1861af44cc58,20250611_175044,H,M9C 4R3,37 Wellesworth Dr,413,Etobicoke,ON,Renee Lopez,1962-02-26,2018,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,,8554654009,economical_mutual,Economical Mutual,164.25,1971
9dbc500a-c4a2-4161-9daf-1861af44cc58,20250611_175044,H,M9C 4R3,37 Wellesworth Dr,413,Etobicoke,ON,Renee Lopez,1962-02-26,2018,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,,8554654009,max_insurance,Max Insurance,217.5,2610
9dbc500a-c4a2-4161-9daf-1861af44cc58,20250611_175044,H,M9C 4R3,37 Wellesworth Dr,413,Etobicoke,ON,Renee Lopez,1962-02-26,2018,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,,8554654009,pembridge,Pembridge,366.25,4395
21438c14-76dd-4cca-a79d-6743aec06a07,20250611_180002,H,M9W 2H8,80 Shendale Dr,,Etobicoke,ON,Ashley Whitaker,1976-11-26,2022,2,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,,8554654009,max_insurance,Max Insurance,229.92,2759
21438c14-76dd-4cca-a79d-6743aec06a07,20250611_180002,H,M9W 2H8,80 Shendale Dr,,Etobicoke,ON,Ashley Whitaker,1976-11-26,2022,2,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,,8554654009,sgi_canada,SGI Canada,358.92,4307
21438c14-76dd-4cca-a79d-6743aec06a07,20250611_180002,H,M9W 2H8,80 Shendale Dr,,Etobicoke,ON,Ashley Whitaker,1976-11-26,2022,2,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,,8554654009,square_one,Square One Insurance Services,372.13,4466
21438c14-76dd-4cca-a79d-6743aec06a07,20250611_180002,H,M9W 2H8,80 Shendale Dr,,Etobicoke,ON,Ashley Whitaker,1976-11-26,2022,2,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,,8554654009,pembridge,Pembridge,891.58,10699
9bede468-a36c-4878-b2fd-daaf5fd98657,20250611_181220,H,M9C 2N9,93 Millsborough Cres,,Etobicoke,ON,Brittany Cobb,1990-06-13,2021,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,,7818397978,max_insurance,Max Insurance,205.33,2464
9bede468-a36c-4878-b2fd-daaf5fd98657,20250611_181220,H,M9C 2N9,93 Millsborough Cres,,Etobicoke,ON,Brittany Cobb,1990-06-13,2021,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,,7818397978,sgi_canada,SGI Canada,209,2508
9bede468-a36c-4878-b2fd-daaf5fd98657,20250611_181220,H,M9C 2N9,93 Millsborough Cres,,Etobicoke,ON,Brittany Cobb,1990-06-13,2021,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,,7818397978,travelers_insurance,Travelers Insurance,233.75,2805
9bede468-a36c-4878-b2fd-daaf5fd98657,20250611_181220,H,M9C 2N9,93 Millsborough Cres,,Etobicoke,ON,Brittany Cobb,1990-06-13,2021,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,,7818397978,square_one,Square One Insurance Services,251.3,3016
c5fb894a-317e-45c6-ba31-8eea063f7ef1,20250611_182537,H,M9C 2N9,72 Millsborough Cres,682,Etobicoke,ON,Jeffrey Fox,1961-02-22,2020,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,,2897308160,square_one,Square One Insurance Services,76.04,912
c5fb894a-317e-45c6-ba31-8eea063f7ef1,20250611_182537,H,M9C 2N9,72 Millsborough Cres,682,Etobicoke,ON,Jeffrey Fox,1961-02-22,2020,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,,2897308160,max_insurance,Max Insurance,130.58,1567
c5fb894a-317e-45c6-ba31-8eea063f7ef1,20250611_182537,H,M9C 2N9,72 Millsborough Cres,682,Etobicoke,ON,Jeffrey Fox,1961-02-22,2020,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,,2897308160,sgi_canada,SGI Canada,158.75,1905
